timestamp,temperature_2m,relative_humidity_2m,wind_speed_10m,shortwave_radiation,Tw,Tg,calculated_wbgt,hour,day_of_year,month,temp_lag_24,humidity_lag_24
2021-11-08 14:00:00,28.7,29,13.1,528.0,17.16945412524972,36.919111111111114,22.27244010989703,14,312,11,28.4,35.0
2021-11-08 15:00:00,28.3,30,12.9,381.0,17.084720770432046,34.031666666666666,21.595637872635763,15,312,11,28.1,35.0
2021-11-08 16:00:00,26.9,36,9.8,204.0,17.197852812493153,29.801777777777776,20.688852524300763,16,312,11,26.8,39.0
2021-11-08 17:00:00,22.5,54,10.0,48.0,16.420174840034374,22.73822222222222,18.291766832468504,17,312,11,22.7,57.0
2021-11-08 18:00:00,21.6,58,8.6,0.0,16.177792276630935,21.10311111111111,17.705076815863876,18,312,11,22.0,59.0
2021-11-08 19:00:00,20.9,61,7.2,0.0,15.950132718808689,20.483999999999998,17.351892903166082,19,312,11,20.9,63.0
2021-11-08 20:00:00,20.5,62,8.3,0.0,15.719113232232957,20.020444444444443,17.057468151451957,20,312,11,20.2,65.0
2021-11-08 21:00:00,20.0,64,9.4,0.0,15.521470110262381,19.45688888888889,16.756406854961444,21,312,11,19.7,66.0
2021-11-08 22:00:00,19.0,67,9.4,0.0,14.97974077698456,18.45688888888889,16.077196321666968,22,312,11,19.4,66.0
2021-11-08 23:00:00,18.4,67,9.4,0.0,14.426419372297943,17.85688888888889,15.509871338386338,23,312,11,19.0,66.0
2021-11-09 00:00:00,18.2,66,10.1,0.0,14.121224000538277,17.616444444444443,15.228145689265682,0,313,11,18.5,68.0
2021-11-09 01:00:00,17.9,67,10.5,0.0,13.965317319906308,17.293333333333333,15.02438879060108,1,313,11,17.2,74.0
2021-11-09 02:00:00,17.6,68,11.2,0.0,13.807340857952529,16.95288888888889,14.815716378344547,2,313,11,16.4,78.0
2021-11-09 03:00:00,17.3,70,12.3,0.0,13.764875136447259,16.589333333333332,14.683279262179749,3,313,11,16.2,79.0
2021-11-09 04:00:00,16.9,73,12.3,0.0,13.74075632901344,16.18933333333333,14.546396096976073,4,313,11,16.0,80.0
2021-11-09 05:00:00,15.7,81,9.9,0.0,13.513947847007344,15.128,14.05536349290514,5,313,11,14.8,87.0
2021-11-09 06:00:00,15.3,84,8.8,0.0,13.465001174606602,14.791555555555556,13.913811933335733,6,313,11,14.7,87.0
2021-11-09 07:00:00,15.8,83,8.4,30.0,13.836798082130777,15.824666666666669,14.430691990824878,7,313,11,15.6,83.0
2021-11-09 08:00:00,17.9,75,6.9,172.0,14.919206388779028,20.42533333333333,16.318511138811985,8,313,11,18.7,72.0
2021-11-09 09:00:00,20.6,64,7.4,348.0,16.06890757775317,26.088444444444445,18.525924193316104,9,313,11,22.0,60.0
2021-11-09 10:00:00,23.3,54,8.9,501.0,17.121055300044112,31.302777777777777,20.575294265586436,10,313,11,24.8,48.0
2021-11-09 11:00:00,25.5,46,9.5,604.0,17.789721943729383,35.21911111111111,22.04662758283279,11,313,11,26.8,40.0
2021-11-09 12:00:00,27.1,40,10.4,647.0,18.091464817031213,37.498111111111115,22.873647594144074,12,313,11,27.9,32.0
2021-11-09 13:00:00,27.9,36,11.6,618.0,17.989309779252885,37.73577777777778,22.929672401032573,13,313,11,28.6,30.0
2021-11-09 14:00:00,28.2,34,12.0,524.0,17.832514447315823,36.41466666666667,22.58569344645441,14,313,11,28.7,29.0
2021-11-09 15:00:00,27.9,34,12.3,378.0,17.59853772953572,33.61533333333333,21.83204307734167,15,313,11,28.3,30.0
2021-11-09 16:00:00,26.6,38,9.4,201.0,17.326891636764312,29.473888888888894,20.6836019235128,16,313,11,26.9,36.0
2021-11-09 17:00:00,22.9,51,8.2,47.0,16.338412688238545,23.22522222222222,18.371933326211426,17,313,11,22.5,54.0
2021-11-09 18:00:00,21.3,59,10.1,0.0,16.044404164777816,20.716444444444445,17.504371804233358,18,313,11,21.6,58.0
2021-11-09 19:00:00,20.8,60,9.6,0.0,15.728632000530684,20.245333333333335,17.13910906703815,19,313,11,20.9,61.0
2021-11-09 20:00:00,20.8,59,8.0,0.0,15.596905463133762,20.337777777777777,17.06538937974919,20,313,11,20.5,62.0
2021-11-09 21:00:00,19.7,63,8.6,0.0,15.121346239138724,19.20311111111111,16.39556458961933,21,313,11,20.0,64.0
2021-11-09 22:00:00,18.8,65,9.1,0.0,14.549717912429081,18.274222222222225,15.719646983144802,22,313,11,19.0,67.0
2021-11-09 23:00:00,19.1,62,7.8,0.0,14.451265536859871,18.649333333333335,15.755752542468578,23,313,11,18.4,67.0
2021-11-10 00:00:00,18.4,64,7.7,0.0,14.061630854073865,17.95511111111111,15.274163820073927,0,314,11,18.2,66.0
2021-11-10 01:00:00,16.3,74,9.8,0.0,13.290771028575506,15.733777777777778,14.08029527555841,1,314,11,17.9,67.0
2021-11-10 02:00:00,15.9,77,8.2,0.0,13.253044603022257,15.426222222222222,13.952375666560025,2,314,11,17.6,68.0
2021-11-10 03:00:00,16.4,75,6.3,0.0,13.499740539118196,16.035999999999998,14.297018377382738,3,314,11,17.3,70.0
2021-11-10 04:00:00,14.8,84,7.6,0.0,12.9797914904014,14.360888888888889,13.438031821058757,4,314,11,16.9,73.0
2021-11-10 05:00:00,13.8,89,6.8,0.0,12.55343510643873,13.407111111111112,12.848826796729334,5,314,11,15.7,81.0
2021-11-10 06:00:00,13.8,89,5.9,0.0,12.55343510643873,13.459111111111111,12.859226796729335,6,314,11,15.3,84.0
2021-11-10 07:00:00,15.3,83,6.9,29.0,13.352858536397559,15.394333333333334,13.955867642144955,7,314,11,15.8,83.0
2021-11-10 08:00:00,18.4,72,7.3,169.0,15.031027722020223,20.851222222222223,16.5319638498586,8,314,11,17.9,75.0
2021-11-10 09:00:00,21.7,60,6.6,345.0,16.537361738674306,27.183666666666664,19.18288655040535,9,314,11,20.6,64.0
2021-11-10 10:00:00,24.5,51,7.5,498.0,17.72073476258097,32.53266666666667,21.361047667140014,10,314,11,23.3,54.0
2021-11-10 11:00:00,26.6,43,8.9,600.0,18.207963334455307,36.28577777777778,22.66272988967427,11,314,11,25.5,46.0
2021-11-10 12:00:00,27.9,37,10.6,639.0,18.180895007884466,38.150555555555556,23.146737616630237,12,314,11,27.1,40.0
2021-11-10 13:00:00,28.6,33,11.2,609.0,17.940850049790146,38.305888888888894,23.079772812630882,13,314,11,27.9,36.0
2021-11-10 14:00:00,28.8,31,12.1,517.0,17.67672209553245,36.88988888888889,22.631683244650493,14,314,11,28.2,34.0
2021-11-10 15:00:00,28.4,31,12.4,374.0,17.372094528743812,34.041555555555554,21.80877728123178,15,314,11,27.9,34.0
2021-11-10 16:00:00,27.0,35,9.1,199.0,17.088051043999013,29.857222222222223,20.63308017524375,16,314,11,26.6,38.0
2021-11-10 17:00:00,22.7,50,10.2,46.0,16.020713202838294,22.892666666666667,18.06303257532014,17,314,11,22.9,51.0
2021-11-10 18:00:00,21.7,55,10.7,0.0,15.857120172482908,21.081777777777777,17.48633967629359,18,314,11,21.3,59.0
2021-11-10 19:00:00,21.1,59,10.0,0.0,15.865404800979906,20.522222222222222,17.32022780513038,19,314,11,20.8,60.0
2021-11-10 20:00:00,20.0,64,7.6,0.0,15.521470110262381,19.56088888888889,16.77720685496144,20,314,11,20.8,59.0
2021-11-10 21:00:00,19.1,65,7.3,0.0,14.824433200178003,18.678222222222225,16.022747684569048,21,314,11,19.7,63.0
2021-11-10 22:00:00,18.4,67,7.1,0.0,14.426419372297943,17.989777777777775,15.536449116164114,22,314,11,18.8,65.0
2021-11-10 23:00:00,18.7,64,7.3,0.0,14.335351395733873,18.278222222222222,15.560390421458155,23,314,11,19.1,62.0
2021-11-11 00:00:00,17.8,67,6.7,0.0,13.87309681186845,17.41288888888889,14.973745546085695,0,315,11,18.4,64.0
2021-11-11 01:00:00,15.9,77,9.9,0.0,13.253044603022257,15.328000000000001,13.93273122211558,1,315,11,16.3,74.0
2021-11-11 02:00:00,15.4,78,7.9,0.0,12.88899210852465,14.943555555555555,13.551005587078368,2,315,11,15.9,77.0
2021-11-11 03:00:00,15.0,79,7.3,0.0,12.618012391003408,14.578222222222223,13.24825311814683,3,315,11,16.4,75.0
2021-11-11 04:00:00,14.4,81,7.8,0.0,12.262435062591369,13.949333333333334,12.813571210480623,4,315,11,14.8,84.0
2021-11-11 05:00:00,13.5,86,8.4,0.0,11.933883248048609,13.014666666666667,12.306651606967359,5,315,11,13.8,89.0
2021-11-11 06:00:00,14.7,79,6.4,0.0,12.330796323517724,14.330222222222222,12.96760187090685,6,315,11,13.8,89.0
2021-11-11 07:00:00,15.4,80,4.0,28.0,13.113013070166168,15.64488888888889,13.848086926894094,7,315,11,15.3,83.0
2021-11-11 08:00:00,18.4,70,3.0,167.0,14.789605521034698,21.065666666666665,16.40585719805762,8,315,11,18.4,72.0
2021-11-11 09:00:00,21.7,58,2.9,343.0,16.266926626282345,27.363444444444443,19.02953752728653,9,315,11,21.7,60.0
2021-11-11 10:00:00,24.1,50,3.7,495.0,17.224371960148197,32.30122222222222,20.927304816548183,10,315,11,24.5,51.0
2021-11-11 11:00:00,26.1,42,5.2,597.0,17.623819384775548,35.94855555555556,22.136384680453993,11,315,11,26.6,43.0
2021-11-11 12:00:00,27.3,35,6.9,637.0,17.323779330672103,37.73033333333334,22.40271219813714,12,315,11,27.9,37.0
2021-11-11 13:00:00,28.0,31,8.6,610.0,17.06746543592127,37.873111111111115,22.321848027367114,13,315,11,28.6,33.0
2021-11-11 14:00:00,28.3,29,10.5,518.0,16.87002950470934,36.49933333333333,21.9388873199632,14,315,11,28.8,31.0
2021-11-11 15:00:00,27.9,30,12.0,374.0,16.782660007553872,33.56466666666666,21.25079533862104,15,315,11,28.4,31.0
2021-11-11 16:00:00,26.4,36,9.7,199.0,16.80212134024506,29.22255555555555,20.245996049282653,16,315,11,27.0,35.0
2021-11-11 17:00:00,22.2,56,10.2,45.0,16.436241546397657,22.375666666666667,18.20050241581169,17,315,11,22.7,50.0
2021-11-11 18:00:00,21.4,59,9.7,0.0,16.13390378868287,20.839555555555553,17.60164376318912,18,315,11,21.7,55.0
2021-11-11 19:00:00,20.8,60,8.9,0.0,15.728632000530684,20.285777777777778,17.147197955927034,19,315,11,21.1,59.0
2021-11-11 20:00:00,19.8,64,8.5,0.0,15.338990685833608,19.30888888888889,16.5790712578613,20,315,11,20.0,64.0
2021-11-11 21:00:00,18.7,68,9.5,0.0,14.825251450399815,18.15111111111111,15.877898237502091,21,315,11,19.1,65.0
2021-11-11 22:00:00,18.5,68,7.9,0.0,14.64017707754289,18.043555555555557,15.706835065391134,22,315,11,18.4,67.0
2021-11-11 23:00:00,17.7,71,7.7,0.0,14.256154886247256,17.25511111111111,15.2003306425953,23,315,11,18.7,64.0
2021-11-12 00:00:00,17.2,73,7.8,0.0,14.022918916375456,16.749333333333333,14.885909908129486,0,316,11,17.8,67.0
2021-11-12 01:00:00,16.2,77,9.5,0.0,13.538621840174049,15.65111111111111,14.227257510344057,1,316,11,15.9,77.0
2021-11-12 02:00:00,15.3,82,7.9,0.0,13.240815895232522,14.843555555555556,13.767282237773877,2,316,11,15.4,78.0
2021-11-12 03:00:00,14.5,86,8.4,0.0,12.909287111768286,14.014666666666667,13.289434311571135,3,316,11,15.0,79.0
2021-11-12 04:00:00,15.3,81,5.9,0.0,13.128867395406068,14.959111111111111,13.712029399006468,4,316,11,14.4,81.0
2021-11-12 05:00:00,15.9,81,5.8,0.0,13.706487939850835,15.56488888888889,14.29751933567336,5,316,11,13.5,86.0
2021-11-12 06:00:00,15.8,82,4.6,0.0,13.723469340967604,15.534222222222223,14.293272983121767,6,316,11,14.7,79.0
2021-11-12 07:00:00,15.2,85,2.9,26.0,13.479956851122939,15.474444444444444,14.050858684674944,7,316,11,15.4,80.0
2021-11-12 08:00:00,18.0,75,6.9,162.0,15.013837242853867,20.355333333333334,16.380752736664373,8,316,11,18.4,70.0
2021-11-12 09:00:00,21.3,65,6.8,336.0,16.839002936536467,26.61911111111111,19.24112427779775,9,316,11,21.7,58.0
2021-11-12 10:00:00,24.1,54,8.3,490.0,17.821932989461498,31.950444444444443,21.275441981511936,10,316,11,24.1,50.0
2021-11-12 11:00:00,26.1,44,10.5,595.0,17.962474152948513,35.608333333333334,22.305398573730624,11,316,11,26.1,42.0
2021-11-12 12:00:00,27.4,33,11.8,637.0,17.0121062289841,37.547222222222224,22.157918804733313,12,316,11,27.3,35.0
2021-11-12 13:00:00,27.9,30,12.0,609.0,16.782660007553872,37.559666666666665,22.049795338621042,13,316,11,28.0,31.0
2021-11-12 14:00:00,28.0,28,12.8,518.0,16.429125612772467,36.06644444444444,21.513676817829616,14,316,11,28.3,29.0
2021-11-12 15:00:00,27.5,29,12.5,372.0,16.271175127610285,33.10177777777778,20.760178144882754,15,316,11,27.9,30.0
2021-11-12 16:00:00,25.9,35,8.2,197.0,16.22370744958057,28.775222222222222,19.701639659150842,16,316,11,26.4,36.0
2021-11-12 17:00:00,21.9,50,9.8,44.0,15.332903656446312,22.081777777777777,17.339388115067976,17,316,11,22.2,56.0
2021-11-12 18:00:00,20.8,55,9.6,0.0,15.065106069403765,20.245333333333335,16.6746409152493,18,316,11,21.4,59.0
2021-11-12 19:00:00,20.0,56,9.2,0.0,14.491755897726346,19.468444444444444,16.03791801729733,19,316,11,20.8,60.0
2021-11-12 20:00:00,19.1,57,10.3,0.0,13.823053538715332,18.50488888888889,15.28711525487851,20,316,11,19.8,64.0
2021-11-12 21:00:00,17.8,62,11.3,0.0,13.273971819158245,17.147111111111112,14.501202495632995,21,316,11,18.7,68.0
2021-11-12 22:00:00,16.8,66,9.5,0.0,12.834639250828605,16.25111111111111,13.914469697802245,22,316,11,18.5,68.0
2021-11-12 23:00:00,16.5,67,6.8,0.0,12.674227180745596,16.10711111111111,13.74338124874414,23,316,11,17.7,71.0
2021-11-13 00:00:00,16.5,67,8.1,0.0,12.674227180745596,16.032,13.728359026521918,0,317,11,17.2,73.0
2021-11-13 01:00:00,16.3,70,9.0,0.0,12.833298907245599,15.780000000000001,13.769309235071919,1,317,11,16.2,77.0
2021-11-13 02:00:00,14.8,78,7.9,0.0,12.31618721667207,14.343555555555556,12.97004216278156,2,317,11,15.3,82.0
2021-11-13 03:00:00,13.7,83,8.1,0.0,11.804248413110365,13.232,12.279373889177254,3,317,11,14.5,86.0
2021-11-13 04:00:00,13.9,79,7.1,0.0,11.5648857349954,13.489777777777778,12.183375570052336,4,317,11,15.3,81.0
2021-11-13 05:00:00,13.2,83,8.7,0.0,11.320306601582729,12.697333333333333,11.783681287774577,5,317,11,15.9,81.0
2021-11-13 06:00:00,12.6,86,8.4,0.0,11.05601803672774,12.114666666666666,11.422145959042751,6,317,11,15.8,82.0
2021-11-13 07:00:00,14.4,78,5.2,26.0,11.934316789434842,14.541555555555556,12.7023328637155,7,317,11,15.2,85.0
2021-11-13 08:00:00,17.1,71,6.4,161.0,13.695391046608307,19.467222222222226,15.19021817707026,8,317,11,18.0,75.0
2021-11-13 09:00:00,20.1,62,6.3,336.0,15.35687176152334,25.448,17.84941023306634,9,317,11,21.3,65.0
2021-11-13 10:00:00,22.7,54,6.1,489.0,16.595395219519844,30.660555555555554,20.018887764775002,10,317,11,24.1,54.0
2021-11-13 11:00:00,24.8,46,6.5,592.0,17.20021305986554,34.48844444444445,21.417838030794766,11,317,11,26.1,44.0
2021-11-13 12:00:00,26.2,38,9.2,632.0,17.00589874559687,36.412444444444446,21.806618010806698,12,317,11,27.4,33.0
2021-11-13 13:00:00,26.9,32,12.0,606.0,16.428881891820012,36.50866666666666,21.491950657607344,13,317,11,27.9,30.0
2021-11-13 14:00:00,27.0,29,12.9,514.0,15.896887558887844,34.992666666666665,20.826354624554824,14,317,11,28.0,28.0
2021-11-13 15:00:00,26.7,29,12.6,369.0,15.672313656700904,32.245,20.089619559690632,15,317,11,27.5,29.0
2021-11-13 16:00:00,25.1,34,8.9,195.0,15.414716904535688,27.90077777777778,18.880457388730537,16,317,11,25.9,35.0
2021-11-13 17:00:00,21.5,46,7.9,43.0,14.4210611354899,21.77455555555556,16.59965390595404,17,317,11,21.9,50.0
2021-11-13 18:00:00,21.1,46,8.0,0.0,14.084189622212946,20.637777777777778,16.096488291104617,18,317,11,20.8,55.0
2021-11-13 19:00:00,20.5,46,8.9,0.0,13.578880361119825,19.985777777777777,15.552371808339434,19,317,11,20.0,56.0
2021-11-13 20:00:00,19.5,48,8.3,0.0,13.004517673867745,19.020444444444443,14.85725126059631,20,317,11,19.1,57.0
2021-11-13 21:00:00,18.3,53,7.9,0.0,12.615526720274648,17.843555555555557,14.229579815303365,21,317,11,17.8,62.0
2021-11-13 22:00:00,17.2,59,8.0,0.0,12.374884592804559,16.737777777777776,13.729974770518746,22,317,11,16.8,66.0
2021-11-13 23:00:00,16.3,63,7.6,0.0,12.030627992989594,15.860888888888889,13.223617372870493,23,317,11,16.5,67.0
2021-11-14 00:00:00,15.5,66,7.6,0.0,11.639947236194164,15.060888888888888,12.710140843113694,0,318,11,16.5,67.0
2021-11-14 01:00:00,15.0,67,7.6,0.0,11.290908836413227,14.560888888888888,12.315813963267036,1,318,11,16.3,70.0
2021-11-14 02:00:00,14.5,67,7.6,0.0,10.829800930147748,14.060888888888888,11.8430384288812,2,318,11,14.8,78.0
2021-11-14 03:00:00,13.7,70,6.8,0.0,10.411185872233803,13.30711111111111,11.319252332785883,3,318,11,13.7,83.0
2021-11-14 04:00:00,13.1,71,7.1,0.0,9.956937458730492,12.689777777777778,10.817811776666899,4,318,11,13.9,79.0
2021-11-14 05:00:00,12.1,76,9.3,0.0,9.533053465321206,11.562666666666667,10.195670759058178,5,318,11,13.2,83.0
2021-11-14 06:00:00,11.7,78,8.2,0.0,9.356680526067514,11.226222222222221,9.964920812691703,6,318,11,12.6,86.0
2021-11-14 07:00:00,13.4,71,5.8,25.0,10.237323252377665,13.48988888888889,11.204104054442144,7,318,11,14.4,78.0
2021-11-14 08:00:00,16.3,63,8.0,162.0,12.030627992989594,18.59177777777778,13.769795150648271,8,318,11,17.1,71.0
2021-11-14 09:00:00,19.6,55,5.9,338.0,14.009081457045049,25.005111111111116,16.76737924215376,9,318,11,20.1,62.0
2021-11-14 10:00:00,22.4,47,4.6,490.0,15.32642873225819,30.46422222222222,19.061344557025176,10,318,11,22.7,54.0
2021-11-14 11:00:00,24.4,39,3.4,594.0,15.729723293905685,34.30155555555555,20.31111741684509,11,318,11,24.8,46.0
2021-11-14 12:00:00,25.6,33,4.6,634.0,15.618965744160459,36.11222222222222,20.715720465356767,12,318,11,26.2,38.0
2021-11-14 13:00:00,26.1,31,5.1,606.0,15.620455420080518,36.10733333333334,20.76578546072303,13,318,11,26.9,32.0
2021-11-14 14:00:00,26.3,29,5.6,513.0,15.372880164899609,34.69744444444444,20.330505004318614,14,318,11,27.0,29.0
2021-11-14 15:00:00,25.9,30,7.7,367.0,15.272330770665377,31.694111111111106,19.619453761687982,15,318,11,26.7,29.0
2021-11-14 16:00:00,24.2,38,5.9,192.0,15.400915691645206,27.12311111111111,18.625263206373866,16,318,11,25.1,34.0
2021-11-14 17:00:00,19.9,50,10.3,42.0,13.613364469803408,20.018888888888885,15.523132906640162,17,318,11,21.5,46.0
2021-11-14 18:00:00,20.4,46,8.2,0.0,13.494661914786317,19.926222222222222,15.471507784794866,18,318,11,21.1,46.0
2021-11-14 19:00:00,20.8,42,7.6,0.0,13.261109675428784,20.36088888888889,15.434954550577926,19,318,11,20.5,46.0
2021-11-14 20:00:00,19.1,47,8.3,0.0,12.532300657936378,18.620444444444445,14.406699349444354,20,318,11,19.5,48.0
2021-11-14 21:00:00,16.4,57,9.7,0.0,11.426403967809048,15.839555555555554,12.806393888577444,21,318,11,18.3,53.0
2021-11-14 22:00:00,15.2,62,9.8,0.0,10.919364094836487,14.633777777777777,12.090310421941094,22,318,11,17.2,59.0
2021-11-14 23:00:00,15.1,62,7.6,0.0,10.828801691026444,14.660888888888888,12.022338961496287,23,318,11,16.3,63.0
2021-11-15 00:00:00,15.0,63,7.5,0.0,10.848870840465324,14.566666666666666,12.00754292165906,0,319,11,15.5,66.0
2021-11-15 01:00:00,15.1,61,6.8,0.0,10.717748211191385,14.70711111111111,11.953845970056191,1,319,11,15.0,67.0
2021-11-15 02:00:00,14.1,65,6.9,0.0,10.245802928265691,13.701333333333332,11.32232871645265,2,319,11,14.5,67.0
2021-11-15 03:00:00,14.2,64,8.3,0.0,10.229507814805437,13.720444444444444,11.324744359252696,3,319,11,13.7,70.0
2021-11-15 04:00:00,13.8,65,9.7,0.0,9.971082079703166,13.239555555555556,11.007668566903329,4,319,11,13.1,71.0
2021-11-15 05:00:00,12.8,71,7.6,0.0,9.676551362554159,12.360888888888889,10.52576373156569,5,319,11,12.1,76.0
2021-11-15 06:00:00,12.3,72,6.5,0.0,9.311661535822719,11.924444444444445,10.133051963964792,6,319,11,11.7,78.0
2021-11-15 07:00:00,13.2,70,6.9,23.0,9.94539232556332,13.192333333333332,10.920241294560991,7,319,11,13.4,71.0
2021-11-15 08:00:00,16.2,63,7.5,155.0,11.939723841518859,18.401666666666667,13.658140022396534,8,319,11,16.3,63.0
2021-11-15 09:00:00,19.7,56,5.6,328.0,14.226597097348243,24.952444444444446,16.91910685703266,9,319,11,19.6,55.0
2021-11-15 10:00:00,22.4,51,6.4,480.0,15.906434477031762,30.19022222222222,19.41254857836668,10,319,11,22.4,47.0
2021-11-15 11:00:00,24.1,44,7.1,583.0,16.29679709050738,33.60077777777778,20.53791351891072,11,319,11,24.4,39.0
2021-11-15 12:00:00,25.3,35,8.4,624.0,15.752242829615607,35.422666666666665,20.64110331406426,12,319,11,25.6,33.0
2021-11-15 13:00:00,25.8,30,10.0,598.0,15.196813146776297,35.388222222222225,20.29541364718785,13,319,11,26.1,31.0
2021-11-15 14:00:00,25.8,29,11.6,507.0,14.998585635945226,33.748777777777775,19.82876550071721,14,319,11,26.3,29.0
2021-11-15 15:00:00,25.4,29,11.8,364.0,14.699147830508892,30.906222222222222,19.01064792580067,15,319,11,25.9,30.0
2021-11-15 16:00:00,23.9,34,8.8,191.0,14.478771045297687,26.638555555555556,17.852850842819493,16,319,11,24.2,38.0
2021-11-15 17:00:00,20.0,47,9.4,41.0,13.294342611987819,20.153888888888886,15.336817606169252,17,319,11,19.9,50.0
2021-11-15 18:00:00,19.0,53,9.4,0.0,13.226028230683369,18.45688888888889,14.849597539256136,18,319,11,20.4,46.0
2021-11-15 19:00:00,18.9,51,8.1,0.0,12.88255008855053,18.432,14.594185061985371,19,319,11,20.8,42.0
2021-11-15 20:00:00,18.6,48,9.2,0.0,12.238479647387152,18.068444444444445,14.040624642059896,20,319,11,19.1,47.0
2021-11-15 21:00:00,17.3,51,8.2,0.0,11.500179662836889,16.826222222222224,13.145370208430267,21,319,11,16.4,57.0
2021-11-15 22:00:00,15.9,57,8.4,0.0,10.982576045358671,15.414666666666667,12.360736565084403,22,319,11,15.2,62.0
2021-11-15 23:00:00,15.1,61,7.1,0.0,10.717748211191385,14.689777777777778,11.950379303389523,23,319,11,15.1,62.0
2021-11-16 00:00:00,14.5,63,6.5,0.0,10.394346981868138,14.124444444444444,11.550931776196585,0,320,11,15.0,63.0
2021-11-16 01:00:00,14.1,65,6.9,0.0,10.245802928265691,13.701333333333332,11.32232871645265,1,320,11,15.1,61.0
2021-11-16 02:00:00,13.6,68,7.3,0.0,10.105814118104322,13.178222222222223,11.069714327117468,2,320,11,14.1,65.0
2021-11-16 03:00:00,13.2,70,7.6,0.0,9.94539232556332,12.760888888888887,10.833952405672102,3,320,11,14.2,64.0
2021-11-16 04:00:00,12.6,72,7.3,0.0,9.592944538213573,12.178222222222223,10.410705621193946,4,320,11,13.8,65.0
2021-11-16 05:00:00,11.7,80,5.9,0.0,9.560770737805761,11.35911111111111,10.134361738686254,5,320,11,12.8,71.0
2021-11-16 06:00:00,11.3,82,5.6,0.0,9.379568059755986,10.976444444444445,9.890986530718079,6,320,11,12.3,72.0
2021-11-16 07:00:00,12.5,77,5.9,23.0,10.016486351801623,12.55011111111111,10.771562668483359,7,320,11,13.2,70.0
2021-11-16 08:00:00,15.4,67,6.5,156.0,11.659794507882033,17.676444444444446,13.237145044406311,8,320,11,16.2,63.0
2021-11-16 09:00:00,18.6,58,4.8,331.0,13.503742655888281,23.94966666666667,16.10255319245513,9,320,11,19.7,56.0
2021-11-16 10:00:00,21.4,52,5.1,484.0,15.18117363267731,29.333333333333332,18.633488209540786,10,320,11,22.4,51.0
2021-11-16 11:00:00,23.4,43,7.5,587.0,15.55823629132388,32.94566666666667,19.819898737260047,11,320,11,24.1,44.0
2021-11-16 12:00:00,24.6,37,10.0,627.0,15.550675099100541,34.681222222222225,20.281717013814824,12,320,11,25.3,35.0
2021-11-16 13:00:00,25.1,34,10.2,599.0,15.414716904535688,34.693666666666665,20.239035166508316,13,320,11,25.8,30.0
2021-11-16 14:00:00,25.3,33,10.7,506.0,15.386772612030164,33.28377777777778,19.95749638397667,14,320,11,25.8,29.0
2021-11-16 15:00:00,24.9,34,11.0,361.0,15.258726919731828,30.401444444444444,19.25139773270117,15,320,11,25.4,29.0
2021-11-16 16:00:00,23.6,39,8.7,188.0,15.083459694254461,26.293333333333337,18.17708845264479,16,320,11,23.9,34.0
2021-11-16 17:00:00,20.0,50,8.0,40.0,13.699341968988136,20.217777777777776,15.63309493384725,17,320,11,20.0,47.0
2021-11-16 18:00:00,19.6,52,8.0,0.0,13.618615044389728,19.137777777777778,15.320586086628365,18,320,11,19.0,53.0
2021-11-16 19:00:00,19.0,53,8.8,0.0,13.226028230683369,18.491555555555557,14.85653087258947,19,320,11,18.9,51.0
2021-11-16 20:00:00,17.7,55,7.4,0.0,12.337028165080227,17.272444444444442,13.860408604445047,20,320,11,18.6,48.0
2021-11-16 21:00:00,16.5,59,7.0,0.0,11.748373980546187,16.095555555555556,13.092972897493443,21,320,11,17.3,51.0
2021-11-16 22:00:00,15.5,63,6.5,0.0,11.30339364574021,15.124444444444444,12.487264440907035,22,320,11,15.9,57.0
2021-11-16 23:00:00,15.1,65,7.3,0.0,11.161536487165023,14.678222222222223,12.25871998545996,23,320,11,15.1,61.0
2021-11-17 00:00:00,14.5,67,7.4,0.0,10.829800930147748,14.072444444444445,11.845349539992313,0,321,11,14.5,63.0
2021-11-17 01:00:00,13.8,70,6.9,0.0,10.504344478781872,13.401333333333334,11.413307801813978,1,321,11,14.1,65.0
2021-11-17 02:00:00,13.1,73,6.6,0.0,10.166674579706934,12.718666666666666,10.970405539128187,2,321,11,13.6,68.0
2021-11-17 03:00:00,12.3,76,6.1,0.0,9.722883182124162,11.947555555555557,10.425529338598025,3,321,11,13.2,70.0
2021-11-17 04:00:00,11.8,77,7.0,0.0,9.350132237421114,11.395555555555557,10.00420367730589,4,321,11,12.6,72.0
2021-11-17 05:00:00,11.2,82,6.4,0.0,9.283036379388552,10.830222222222222,9.78416991001643,5,321,11,11.7,80.0
2021-11-17 06:00:00,10.9,83,4.7,0.0,9.094166897602285,10.628444444444444,9.581605717210488,6,321,11,11.3,82.0
2021-11-17 07:00:00,12.1,78,5.8,22.0,9.738553796751262,12.13888888888889,10.45476543550366,7,321,11,12.5,77.0
2021-11-17 08:00:00,15.0,68,5.7,151.0,11.401354753794816,17.237666666666666,12.928481660989704,8,321,11,15.4,67.0
2021-11-17 09:00:00,18.3,59,4.7,323.0,13.359396818445347,23.519444444444446,15.885466661800633,9,321,11,18.6,58.0
2021-11-17 10:00:00,20.7,54,6.5,474.0,14.843183214071562,28.382444444444445,18.136717138738984,10,321,11,21.4,52.0
2021-11-17 11:00:00,22.6,52,7.1,577.0,16.222870179265165,31.998777777777782,20.015764681041173,11,321,11,23.4,43.0
